mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.05624094009399414,0.003471813172878538,0.004080438613891601,0.0004746532161389426,0.01,5,100,1.0,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 1.0}",0.5820987654320988,0.4914021164021164,0.5786163522012578,0.5138364779874214,0.5559748427672956,0.5443857109580379,0.035968976023615526,185
0.1028139591217041,0.005782020277805346,0.00415196418762207,0.00019456770989900005,0.01,5,200,0.1,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 0.1}",0.6228395061728396,0.5066137566137566,0.6113207547169812,0.5345911949685535,0.6125786163522012,0.5775887657648664,0.04753106194614938,155
0.10399031639099121,0.0025617782920374942,0.004114580154418945,0.00019918495515310508,0.01,5,200,0.5,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 0.5}",0.6018518518518519,0.5,0.6,0.5421383647798741,0.6125786163522012,0.5713137665967855,0.043347710067881254,163
0.10615506172180175,0.00487148612618759,0.0043790340423583984,0.0004280421650909505,0.01,5,200,1.0,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 1.0}",0.617283950617284,0.492063492063492,0.559748427672956,0.519496855345912,0.5786163522012578,0.5534418155801804,0.04397478318149123,178
0.1379610538482666,0.009788455930214969,0.00399932861328125,0.0002252944105913028,0.01,5,300,0.1,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 0.1}",0.6382716049382716,0.4920634920634921,0.5937106918238994,0.5433962264150943,0.6540880503144654,0.5843060131110445,0.06008753470717668,141
0.13727107048034667,0.00826816629925113,0.003908109664916992,6.492456171988318e-05,0.01,5,300,0.5,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 0.5}",0.6209876543209878,0.48677248677248675,0.5836477987421383,0.5484276729559748,0.6377358490566037,0.5755142923696382,0.05406347325417131,157
0.14263200759887695,0.003857626923792704,0.004346275329589843,0.0004842013709008202,0.01,5,300,1.0,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 1.0}",0.6493827160493827,0.4761904761904762,0.5421383647798742,0.5220125786163522,0.6289308176100629,0.5637309906492296,0.06550915136975585,169
0.2094572067260742,0.012399040181828169,0.004687690734863281,0.00038160922360913136,0.01,5,500,0.1,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 0.1}",0.6580246913580247,0.5092592592592593,0.5937106918238994,0.5572327044025157,0.6805031446540881,0.5997460982995574,0.0631660949818152,103
0.2258301258087158,0.009450470033243607,0.00500946044921875,0.0004967538698045099,0.01,5,500,0.5,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 0.5}",0.6382716049382717,0.4933862433862434,0.5547169811320755,0.5647798742138365,0.6402515723270441,0.5782812551994942,0.05546870757154208,153
0.23806304931640626,0.01761165362029429,0.005070352554321289,0.0003971117946719122,0.01,5,500,1.0,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 1.0}",0.6679012345679013,0.4973544973544973,0.5408805031446541,0.5018867924528302,0.6314465408805031,0.5678939136800772,0.06943035980355253,166
0.09526600837707519,0.004529022705020206,0.004338264465332031,0.0003818386201569158,0.01,7,100,0.1,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 0.1}",0.6061728395061728,0.4775132275132275,0.5522012578616352,0.5056603773584906,0.5918238993710692,0.546674320322119,0.04914164341554362,184
0.09377331733703613,0.008711283559261835,0.004746198654174805,0.0012958968980081313,0.01,7,100,0.5,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 0.5}",0.5913580246913581,0.455026455026455,0.48930817610062893,0.48238993710691824,0.5886792452830188,0.5213523676416758,0.057232383072570246,192
0.0867013931274414,0.009673828126761107,0.003971004486083984,0.0003016540832285839,0.01,7,100,1.0,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 1.0}",0.5851851851851853,0.46097883597883604,0.5132075471698113,0.5056603773584906,0.5660377358490566,0.5262139363082758,0.044521402634872635,191
0.16690654754638673,0.01061495070168867,0.004613542556762695,0.000314099357507582,0.01,7,200,0.1,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 0.1}",0.591358024691358,0.5224867724867724,0.5622641509433962,0.5345911949685535,0.6088050314465409,0.5639010349073242,0.03270211745860065,168
0.1643521785736084,0.006463448957739873,0.004555654525756836,0.00033249340452749863,0.01,7,200,0.5,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 0.5}",0.5802469135802468,0.48941798941798936,0.5106918238993711,0.5182389937106918,0.6201257861635221,0.5437443013543641,0.048705045064108665,186
0.16204023361206055,0.005673352698681461,0.004229307174682617,0.0002255374734114614,0.01,7,200,1.0,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 1.0}",0.597530864197531,0.4722222222222222,0.5119496855345912,0.529559748427673,0.5962264150943396,0.5414977870952714,0.04888688865893912,189
0.217057466506958,0.015044763013159141,0.004276847839355469,0.00028083723480585296,0.01,7,300,0.1,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 0.1}",0.6049382716049383,0.5251322751322752,0.5987421383647799,0.5207547169811321,0.6188679245283019,0.5736870653222854,0.041964522561765534,161
0.21341915130615235,0.013910896764865397,0.004080295562744141,0.00013224689809057997,0.01,7,300,0.5,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 0.5}",0.6049382716049383,0.4894179894179893,0.5333333333333333,0.5270440251572327,0.6062893081761006,0.5522045855379188,0.046124469600918754,180
0.21579961776733397,0.009555300554693332,0.004191780090332031,0.00021811412506595872,0.01,7,300,1.0,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 1.0}",0.608641975308642,0.4761904761904762,0.5459119496855347,0.5283018867924528,0.6213836477987421,0.5560859871551695,0.053450306491206544,177
0.2941412925720215,0.008189069834994992,0.004554271697998047,9.492126046001907e-05,0.01,7,500,0.1,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 0.1}",0.6246913580246914,0.5582010582010583,0.610062893081761,0.5056603773584906,0.6276729559748427,0.5852577285281688,0.046983317391542094,138
0.30449161529541013,0.006174248737682264,0.004622507095336914,0.00019692770784740147,0.01,7,500,0.5,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 0.5}",0.6432098765432098,0.47619047619047616,0.5622641509433962,0.5044025157232704,0.6138364779874215,0.5599806994775548,0.06315455798665734,176
0.3150490283966064,0.013227935740445328,0.0045969486236572266,0.0001811795476128848,0.01,7,500,1.0,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 1.0}",0.6283950617283951,0.46164021164021163,0.5584905660377358,0.5069182389937106,0.6515723270440252,0.5614032810888157,0.07148164697125463,173
0.117303466796875,0.005336017460918352,0.0038689613342285157,0.000149756674624201,0.01,10,100,0.1,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 0.1}",0.578395061728395,0.5171957671957673,0.5069182389937106,0.5270440251572327,0.5842767295597484,0.5427659645269708,0.0321827592850749,188
0.1075566291809082,0.001360484379589121,0.0038960456848144533,0.00012679685533941741,0.01,10,100,0.5,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 0.5}",0.608641975308642,0.4801587301587302,0.4716981132075472,0.5075471698113208,0.6025157232704402,0.5341123423513361,0.05957503733987765,190
0.10581822395324707,0.001530039995112843,0.004036855697631836,0.0002739984233716092,0.01,10,100,1.0,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 1.0}",0.6024691358024691,0.4867724867724868,0.5509433962264151,0.5044025157232703,0.5735849056603773,0.5436344880370036,0.04285883402952903,187
0.20227279663085937,0.007174299516866307,0.0045665264129638675,0.0005251803933491361,0.01,10,200,0.1,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 0.1}",0.6135802469135804,0.548941798941799,0.5484276729559748,0.5534591194968553,0.5849056603773585,0.5698628997371136,0.025705005363332173,164
0.19981536865234376,0.003901752066488144,0.004150247573852539,0.0002229424889909727,0.01,10,200,0.5,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 0.5}",0.5925925925925927,0.5224867724867724,0.46037735849056605,0.5610062893081761,0.6037735849056604,0.5480473195567535,0.05214786004517551,182
0.20086054801940917,0.007012392986216134,0.004557132720947266,0.00041397641622479067,0.01,10,200,1.0,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 1.0}",0.6370370370370371,0.4920634920634921,0.5182389937106918,0.5754716981132075,0.5811320754716981,0.5607886592792253,0.05094484070306412,174
0.2624804019927979,0.009041962284660398,0.004412174224853516,0.00023113783006887084,0.01,10,300,0.1,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 0.1}",0.6370370370370371,0.544973544973545,0.549685534591195,0.5610062893081761,0.6113207547169811,0.5808046321253868,0.03670846364615721,148
0.26105008125305174,0.006666855999171536,0.004369544982910156,0.00020844059223995112,0.01,10,300,0.5,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 0.5}",0.6172839506172839,0.4907407407407408,0.5006289308176101,0.5446540880503145,0.6050314465408805,0.5516678313533661,0.0519988901163799,181
0.2651222705841064,0.004662446170574083,0.004668045043945313,0.00037288523695692147,0.01,10,300,1.0,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 1.0}",0.611111111111111,0.4947089947089947,0.5333333333333333,0.5610062893081761,0.6176100628930817,0.5635539582709395,0.04656855383151214,170
0.35668516159057617,0.009113426311816167,0.005043506622314453,0.00027334679176438186,0.01,10,500,0.1,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 0.1}",0.6320987654320989,0.5291005291005291,0.5761006289308176,0.5522012578616352,0.6088050314465409,0.5796612425543243,0.03720797954795887,151
0.37791833877563474,0.014363675035683632,0.005017805099487305,0.0001926949282552778,0.01,10,500,0.5,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 0.5}",0.6382716049382715,0.5066137566137566,0.5232704402515723,0.5421383647798742,0.6251572327044025,0.5670902798575754,0.0541086653429193,167
0.3957108974456787,0.007445599931908487,0.005212020874023437,0.00031117014864663986,0.01,10,500,1.0,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 1.0}",0.6197530864197531,0.5,0.5773584905660377,0.5572327044025157,0.620125786163522,0.5748940135103657,0.044688608002237784,159
0.03035736083984375,0.0004114874814576789,0.003920078277587891,0.000176050125703392,0.05,3,100,0.1,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 0.1}",0.6209876543209877,0.5978835978835979,0.6754716981132076,0.5371069182389937,0.7018867924528303,0.6266673322019235,0.05817501729057027,9
0.03305497169494629,0.0031092983304896217,0.004182195663452149,0.0004560171176921236,0.05,3,100,0.5,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 0.5}",0.6135802469135802,0.6005291005291005,0.649056603773585,0.519496855345912,0.7169811320754718,0.6199287877275298,0.06445279216110576,23
0.032500600814819335,0.0015562015196874477,0.004123878479003906,0.00039519794771549936,0.05,3,100,1.0,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 1.0}",0.6197530864197531,0.5952380952380952,0.6628930817610063,0.5144654088050314,0.7056603773584906,0.6196020099164754,0.0646954211116449,25
0.05243043899536133,0.002327956509356431,0.003992223739624023,0.00017207114003932485,0.05,3,200,0.1,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 0.1}",0.6308641975308642,0.5410052910052909,0.69937106918239,0.5182389937106917,0.6767295597484276,0.6132418222355329,0.07211538251591891,43
0.052306842803955075,0.0024008421360545945,0.0040569305419921875,0.0002951054603258155,0.05,3,200,0.5,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 0.5}",0.648148148148148,0.6005291005291005,0.6716981132075472,0.49056603773584906,0.6955974842767296,0.6213077767794749,0.0725309697928267,18
0.05111198425292969,0.0013777591483853148,0.003990840911865234,0.0002456182323590226,0.05,3,200,1.0,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 1.0}",0.654320987654321,0.5727513227513228,0.6616352201257862,0.4918238993710692,0.6981132075471698,0.6157289274899338,0.07427440328141884,35
0.06820549964904785,0.0019999123520977676,0.003967761993408203,0.00022226453594374006,0.05,3,300,0.1,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 0.1}",0.6543209876543209,0.5582010582010581,0.7044025157232705,0.48301886792452825,0.6779874213836479,0.6155861701773652,0.08264355531599624,36
0.07075104713439942,0.0017514471560778977,0.004934883117675782,0.0015256892071465402,0.05,3,300,0.5,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 0.5}",0.6790123456790124,0.5740740740740741,0.670440251572327,0.48553459119496856,0.6628930817610063,0.6143908688562776,0.07469848386747316,39
0.07209672927856445,0.004224160535271322,0.004025936126708984,0.00032486772459927913,0.05,3,300,1.0,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 1.0}",0.6666666666666667,0.5462962962962963,0.6779874213836479,0.49056603773584906,0.6691823899371069,0.6101397624039133,0.07701751930075748,57
0.11267580986022949,0.010220324936173746,0.00401763916015625,0.000219839844211618,0.05,3,500,0.1,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 0.1}",0.6753086419753086,0.5291005291005291,0.7220125786163523,0.4477987421383648,0.6641509433962264,0.6076742870453562,0.1025390548967747,70
0.11164746284484864,0.010424463274757306,0.004089975357055664,0.0001585678647880132,0.05,3,500,0.5,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 0.5}",0.6839506172839507,0.5476190476190476,0.6893081761006289,0.44025157232704404,0.6641509433962264,0.6050560713453794,0.09723631526181208,83
0.10628767013549804,0.00147527051127478,0.004075479507446289,0.00010431257238457958,0.05,3,500,1.0,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 1.0}",0.6777777777777778,0.5476190476190477,0.6754716981132075,0.4742138364779874,0.6805031446540881,0.6111171009284218,0.08505773294885782,53
0.05204482078552246,0.0010376973950083888,0.0037127017974853517,0.00010354487873411265,0.05,5,100,0.1,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 0.1}",0.6580246913580248,0.5291005291005291,0.6012578616352201,0.5371069182389937,0.6150943396226416,0.5881168679910819,0.04872887580736029,129
0.05348882675170898,0.003763750091990778,0.003723478317260742,9.95980994054991e-05,0.05,5,100,0.5,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 0.5}",0.617283950617284,0.5105820105820106,0.5886792452830188,0.5547169811320755,0.6654088050314465,0.5873341985291671,0.05281897804160974,132
0.052115678787231445,0.0017782404674115716,0.0039035797119140623,0.00021029612886847484,0.05,5,100,1.0,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 1.0}",0.6839506172839507,0.5224867724867726,0.5257861635220126,0.5157232704402516,0.628930817610063,0.57537552826861,0.06851486907128813,158
0.08171439170837402,0.0027173774345419536,0.004060554504394531,0.00037621906044486603,0.05,5,200,0.1,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 0.1}",0.6790123456790124,0.5701058201058201,0.6125786163522012,0.5106918238993711,0.6213836477987421,0.5987544507670293,0.056071896878425696,105
0.08794083595275878,0.005675346122110366,0.004522943496704101,0.0004069271315217334,0.05,5,200,0.5,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 0.5}",0.674074074074074,0.5674603174603174,0.6025157232704402,0.5283018867924528,0.6742138364779875,0.6093131676150543,0.05790814409124401,59
0.09072437286376953,0.0034219104772238176,0.004504489898681641,0.00038969297297581246,0.05,5,200,1.0,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 1.0}",0.7234567901234569,0.5343915343915344,0.5761006289308176,0.5132075471698112,0.6817610062893081,0.6057835013809856,0.08266532199318948,82
0.10975761413574218,0.004292554589451321,0.0043393135070800785,0.0004593560368314974,0.05,5,300,0.1,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 0.1}",0.6975308641975309,0.5767195767195767,0.6264150943396226,0.5132075471698113,0.6264150943396226,0.6080576353532328,0.061086928925961556,67
0.1190274715423584,0.005746694499478789,0.004437828063964843,8.454063280299167e-05,0.05,5,300,0.5,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 0.5}",0.6913580246913581,0.5661375661375662,0.6163522012578617,0.5220125786163522,0.6830188679245283,0.6157758477255333,0.0655593335182977,34
0.12293806076049804,0.0045207669216670975,0.004513406753540039,0.0003094954764391949,0.05,5,300,1.0,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__reg_lambda': 1.0}",0.7469135802469136,0.5542328042328042,0.5974842767295597,0.5169811320754717,0.6830188679245283,0.6197261322418555,0.08428906041682664,24
0.15871129035949708,0.006775230719460493,0.004511785507202148,0.00029214265859307803,0.05,5,500,0.1,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 0.1}",0.6987654320987654,0.5767195767195767,0.6150943396226416,0.5308176100628931,0.6327044025157232,0.61082027220392,0.05620465700082316,54
0.15922904014587402,0.0049809366253979635,0.004604864120483399,0.00031048388071128235,0.05,5,500,0.5,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 0.5}",0.6913580246913581,0.5687830687830688,0.6113207547169811,0.5308176100628931,0.6616352201257861,0.6127829356760174,0.05868054391763847,44
0.16934638023376464,0.002590741559504461,0.004502487182617187,0.00022609129140849327,0.05,5,500,1.0,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 500, 'classifier__reg_lambda': 1.0}",0.7506172839506172,0.5767195767195767,0.6025157232704402,0.5194968553459118,0.6968553459119498,0.6292409570396993,0.08345108709211976,5
0.07210731506347656,0.0018520646370446742,0.0040588855743408205,6.19320242362455e-05,0.05,7,100,0.1,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 0.1}",0.6185185185185186,0.5198412698412699,0.6062893081761006,0.5446540880503145,0.6465408805031446,0.5871688130178696,0.04735808204902974,133
0.07462725639343262,0.005534026824650121,0.004229068756103516,0.00024620636011712347,0.05,7,100,0.5,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 0.5}",0.608641975308642,0.4828042328042328,0.5333333333333333,0.5119496855345912,0.630188679245283,0.5533835812452165,0.05666169389403986,179
0.07538495063781739,0.003374195355617789,0.004197502136230468,0.00031582982959417515,0.05,7,100,1.0,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 7, 'classifier__n_estimators': 100, 'classifier__reg_lambda': 1.0}",0.645679012345679,0.4841269841269841,0.5723270440251572,0.5182389937106918,0.6226415094339623,0.5686027087284949,0.060905617264289065,165
0.11154446601867676,0.013655544611075801,0.004352426528930664,0.00014307233335651655,0.05,7,200,0.1,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 7, 'classifier__n_estimators': 200, 'classifier__reg_lambda': 0.1}",0.6419753086419754,0.5291005291005291,0.6251572327044025,0.5182389937106917,0.6553459119496855,0.5939635952214568,0.05828788737377266,115
